DemAffl,DemAge,PromSpend,PromTime,TargetBuy
6,39,0.01,4,1
10,51,0.01,8,0
10,59,0.01,5,0
4,59,0.01,4,0
8,46,0.01,7,0
13,52,12000,2,0
10,20,103.83,2,1
16,39,4000,1,1
10,38,0.01,4,1
5,51,3052.66,7,0
13,32,0.01,4,1
9,33,0.01,5,1
7,39,6000.01,9,1
9,60,6000,1,0
16,34,0.01,9,1
8,75,22252.01,14,0
12,65,5684.45,9,0
16,39,0.01,5,1
10,52,3496.03,5,0
5,37,8000,1,1
11,66,30000,10,1
15,52,16500,13,1
5,23,2000,4,1
6,73,16937.6,8,0
12,38,0.01,4,1
10,69,12053.35,6,0
7,65,6000,2,0
4,55,0.02,7,0
5,61,5000,4,0
12,49,6000,10,0
7,67,6000,24,0
11,45,0.01,8,0
9,75,9000,23,0
8,58,0.01,8,0
6,44,0.01,5,0
7,51,2000,11,1
7,38,0.01,4,1
9,62,6000,6,0
11,60,22111.63,30,0
8,49,420,10,0
5,63,0.01,8,0
6,57,0.01,4,0
10,52,0.01,4,1
11,36,8000,5,1
12,39,12000,6,1
4,57,1000,14,0
12,51,6000,2,0
5,51,3000,30,0
11,65,0.01,8,1
2,70,2500,4,0
9,79,32050,32,0
10,64,0.01,5,0
9,54,5000,1,0
7,48,40150,4,0
8,70,52000,16,0
13,48,1000,3,1
7,41,6000,2,0
3,60,1000,6,0
4,33,500,8,0
8,31,0.01,5,1
10,41,0.01,9,1
8,63,500,13,0
6,73,3000,5,0
8,43,6107.64,6,0
13,43,2937.77,6,0
12,48,0.01,5,0
7,50,4000,2,0
7,66,9000,8,0
6,70,0.01,8,0
6,72,16000,4,0
10,76,6000,21,1
8,57,0.01,5,0
9,61,6000,2,0
4,43,2000,2,0
9,73,6000,9,0
4,46,0.01,4,0
9,55,0.01,5,0
13,43,1500,1,1
8,53,4000,4,0
13,56,0.01,4,0
4,75,4500,10,1
7,57,2200,9,0
14,65,0.01,27,1
6,59,11323.14,9,0
5,57,3000,7,0
11,36,0.01,7,1
9,28,25,5,0
11,45,6053.34,9,0
9,43,3000.01,5,0
11,75,3652.66,7,0
7,62,0.01,9,0
10,79,15300,8,1
16,60,0.01,8,0
7,43,0.01,8,0
8,73,1500,5,0
10,49,0.01,5,0
7,38,30,2,0
7,77,5000,11,0
9,45,480,1,0
12,74,7000,2,1
19,32,2701.27,11,1
9,38,0.01,10,0
9,20,2000,2,1
9,57,30088.81,12,0
12,68,2000,11,0
7,78,6000,14,0
11,63,6053.35,6,1
4,32,0.01,5,1
10,77,2000,29,0
12,75,1000,4,0
9,64,11000,4,0
7,39,46919.71,11,0
8,45,6053.35,6,0
11,46,12000,8,0
10,41,2822.34,8,1
10,75,21000,5,0
13,70,15000,5,1
13,53,6000,2,0
14,63,3914.18,5,1
6,28,2000,1,0
7,40,0.01,7,0
11,65,0.01,16,1
6,53,0.01,8,0
11,47,50.01,8,0
5,71,20308.51,3,0
12,50,3200,6,0
8,38,0.01,10,0
8,48,4000,4,0
7,75,0.01,9,0
15,63,3600,8,1
14,63,0.01,8,0
11,57,0.01,8,0
9,62,15287.45,3,0
4,42,0.01,5,1
11,39,8000,1,1
11,56,6105.32,7,0
8,64,0.01,7,0
8,51,0.01,4,0
8,46,900,11,0
6,79,6000,1,1
7,64,750,24,0
6,68,17000,9,0
10,63,2000,2,0
10,42,0.01,8,0
10,55,0.01,11,0
15,55,0.01,5,1
6,45,4000,1,0
8,40,15000,6,0
17,39,6053.82,7,1
10,68,12000,16,0
9,40,0.01,8,1
11,70,1200,7,0
8,50,1500,7,0
11,75,1000,31,0
11,65,0.01,20,0
9,69,6000,4,0
11,47,500,8,1
6,63,0.01,8,0
6,62,5000,5,0
6,52,3000,8,0
10,51,25000,10,0
6,78,6053.35,7,0
5,41,27000,7,0
10,70,410,2,0
13,61,20326.3,8,0
8,34,300,9,1
6,64,4000,2,0
4,76,14000,5,0
11,62,1000,4,1
18,38,0.01,4,1
10,66,4626.67,7,0
8,53,0.01,5,1
11,51,2000,1,0
20,36,420,4,1
9,58,0.01,8,0
6,56,1500,1,0
8,54,0.01,4,0
3,28,550,7,1
12,57,6000,5,0
12,62,1300.01,9,0
9,69,3400,7,0
6,60,3000,7,0
13,50,0.01,9,1
6,62,21000.01,9,0
9,58,9000,4,0
5,60,30000,1,0
8,62,5000,15,0
10,49,0.01,5,0
9,41,0.01,5,0
8,66,5000,19,1
5,68,3000,2,0
14,44,0.01,10,0
9,59,0.01,8,0
8,53,6000,1,0
3,61,0.01,5,0
13,42,0.01,7,0
12,68,50,7,0
10,57,12000,8,0
10,72,2000,5,0
5,61,6000,3,0
9,27,0.02,5,1
8,66,1000,4,0
7,42,3000,4,0
11,49,6000,2,1
11,34,26156.44,6,1
2,53,1026.69,9,0
10,52,1500,9,1
8,42,0.01,5,0
10,26,0.01,5,1
7,74,3571.56,5,0
11,41,0.01,8,1
5,48,0.01,5,0
8,63,20679.68,3,0
7,67,3000,8,0
7,64,0.01,8,1
11,43,3000,5,1
9,48,0.01,4,0
11,32,5000,3,1
9,39,0.01,4,1
5,76,6000,2,0
6,49,300.01,10,0
17,37,1020,5,1
11,54,3200,5,0
12,65,6000,2,1
8,51,0.01,5,0
14,65,4884.25,9,0
13,51,6053.35,6,0
23,36,0.01,8,1
7,65,6000,2,0
17,40,230,10,1
4,34,1960,5,1
12,36,4250,8,1
5,52,7500,3,0
8,44,0.01,8,0
5,35,1800,1,0
11,68,8000,15,1
7,51,100,11,0
10,47,0.01,5,0
10,65,2000,5,1
10,62,0.01,4,0
7,51,3000,8,0
14,50,0.01,5,1
5,60,0.01,7,1
10,55,50,6,0
10,50,0.01,5,0
7,70,10000,5,0
12,40,15106.69,7,1
3,58,0.01,9,0
13,37,0.01,4,0
11,58,6053.35,7,1
10,42,0.01,5,0
4,61,6000,3,0
3,56,3000,11,0
8,26,6000,2,1
4,63,500,9,0
7,47,1500,1,0
20,51,0.01,5,1
8,70,6000,4,0
8,65,10100,9,0
10,59,3000,5,0
14,53,0.01,6,0
8,64,7500,12,0
10,77,12000,16,0
6,63,6000,3,0
7,47,0.01,4,0
10,55,7800,8,0
6,63,8500,7,1
7,48,600,5,0
16,67,6105.32,8,0
3,33,5000,12,0
8,46,3000,8,0
4,53,6053.35,12,0
6,27,2600,8,1
9,60,6301.96,7,1
15,51,10200,8,0
4,65,6053.35,6,0
6,74,5669.2,31,0
3,32,0.01,5,1
7,65,50,9,0
9,44,500,9,0
8,48,0.01,4,1
9,46,9600,8,1
6,49,6000,2,0
11,71,1000,6,0
7,77,12053.35,19,0
6,56,0.01,8,0
9,60,4000,8,0
12,61,1500,6,1
12,41,6000,1,0
13,58,0.01,8,0
6,74,1000,6,0
12,66,5000,33,1
10,65,3000,1,0
13,65,21000,8,0
12,42,1600,9,1
15,40,600,9,0
5,76,12106.69,7,0
12,57,1000,13,1
18,24,1460,5,1
0,50,0.01,5,0
8,69,6053.34,3,0
6,58,11000,25,0
9,65,20745.47,3,1
11,49,1900,4,0
6,43,0.01,5,0
10,65,1600,9,0
14,43,2260,1,1
6,41,2500,1,0
12,44,0.01,7,1
5,58,1200,4,0
9,55,11400,8,0
7,70,6000,15,0
9,47,0.01,11,0
7,57,4503.6,5,0
5,33,0.01,5,1
11,32,150,6,0
9,36,0.01,8,0
7,58,5000,4,0
8,51,0.01,5,0
7,41,0.01,5,0
8,47,0.01,6,0
5,75,6105.32,7,0
7,72,2500,20,0
9,63,10700,10,0
10,35,6000,1,1
11,52,0.01,5,1
10,50,0.01,5,1
12,40,0.01,8,1
16,63,6000,1,0
12,65,3000,2,0
9,48,16000,1,0
7,73,16028.58,6,0
8,30,7000,4,1
6,49,4000,5,0
5,71,5200,12,0
9,73,8551.81,8,1
6,53,600,5,0
5,50,12000,3,0
7,37,50,10,1
4,77,2966.99,12,0
6,50,3000,8,0
8,36,5000,4,0
11,57,0.02,8,0
8,37,0.01,5,1
4,74,10500,11,0
15,25,6000,1,1
10,68,1000,4,0
10,52,0.01,8,0
9,36,0.01,6,0
8,47,0.01,8,0
7,33,480,6,0
3,57,12030.23,5,0
10,70,6053.34,4,1
5,64,0.01,8,0
9,57,1000,3,0
7,69,24106.7,7,0
10,50,1000,1,0
9,68,3000,9,0
8,39,0.01,5,0
11,56,0.01,4,1
8,52,6000,1,0
12,59,0.01,5,0
3,47,2000,7,0
8,56,1000,2,0
6,65,17053.35,6,0
2,53,0.01,4,0
15,61,3000.01,8,0
11,63,0.01,7,0
10,52,6105.32,8,0
4,65,1500,2,0
9,39,0.01,5,1
12,53,0.01,7,1
5,77,4125.19,26,1
8,60,22400.34,11,1
13,29,550,8,1
6,44,6000,5,0
9,70,1500,5,0
8,60,12000,2,0
5,46,7910,5,0
16,39,500,11,1
10,37,100,8,1
9,60,20161.21,3,0
6,78,10590.28,2,0
7,47,0.01,5,0
8,54,2000,8,0
7,36,0.01,7,0
12,46,1250,5,0
8,53,1500,7,0
9,31,0.01,4,0
18,51,11500,4,0
12,41,1500,10,1
20,35,0.01,9,1
4,39,3000,9,0
13,44,24105.33,7,1
8,43,0.01,5,1
12,28,12100,1,1
8,75,1000,15,0
8,68,500,1,0
10,46,0.01,5,0
9,33,720,9,1
8,37,0.01,7,1
11,49,7500,8,1
3,34,1500,3,0
5,64,3000,2,0
8,48,420,5,0
15,47,4000,1,0
13,36,0.01,8,1
4,47,0.01,5,1
5,38,0.01,8,1
9,60,0.01,5,1
10,67,6000,2,0
6,76,1750,18,0
7,51,0.01,4,1
7,58,600,4,0
5,42,2000,1,0
8,47,0.01,4,0
8,53,1000,9,1
9,70,3000,0,0
18,49,10880.5,8,1
10,76,1000,33,0
11,75,16919.71,14,0
8,45,0.01,5,0
7,61,3000,2,1
7,62,2500,6,0
2,40,2100.01,5,0
8,63,200,17,0
7,75,5000,18,0
7,48,0.01,10,0
1,37,0.01,7,0
8,72,10958.49,31,0
10,44,0.01,6,0
7,55,3100,9,0
6,60,850,9,0
8,34,420,8,1
8,61,6000,1,1
8,49,5000,2,0
7,41,6000,5,0
12,57,3050.12,6,0
4,49,0.01,5,0
15,76,5000,4,0
10,65,0.01,5,0
9,39,0.01,5,1
8,63,0.01,8,0
11,65,10000,4,0
5,52,0.02,9,0
2,38,1250,2,0
8,46,6000,1,0
8,36,6000,1,1
7,69,18140.78,7,1
5,45,6000,6,0
4,65,0.01,8,0
7,44,9106.7,5,1
14,30,7300,5,0
8,59,7600,9,0
13,33,0.01,5,1
5,35,600,2,0
8,52,6000,5,0
6,18,3000,2,0
7,51,6000,5,0
9,77,18000,3,0
12,41,1000,5,0
11,56,500,9,0
7,70,2500,7,1
3,66,3000,8,0
10,49,3000,3,0
7,33,0.01,4,0
10,31,0.01,4,1
15,57,1143.6,3,0
7,40,1000,5,0
20,55,5997.7,11,1
8,42,1020,11,1
11,50,0.01,8,1
7,51,10000,1,0
10,62,1521.11,11,0
9,58,10000,3,1
8,65,1411.23,5,0
5,33,313.8,3,0
14,75,30000,4,1
13,44,800,8,1
10,56,1000,8,1
12,37,1200,1,1
6,70,3000,7,0
8,52,18000,2,0
2,50,2000,2,0
6,44,0.02,8,0
9,40,0.01,5,0
11,41,500,1,1
11,53,6000,14,0
8,77,6000,2,0
4,51,3050,10,0
7,32,0.01,4,1
12,51,300,9,0
6,38,600,9,0
6,34,480,5,1
11,62,0.01,8,0
13,28,0.01,8,1
8,77,7000,6,1
11,61,9800,6,0
11,67,20333.63,11,0
9,51,0.01,8,0
4,45,0.01,4,0
7,45,840,4,0
8,64,6000,4,0
10,38,285.01,8,1
7,73,4884.25,8,0
6,45,0.01,4,0
9,69,3000,2,1
7,64,3420,10,0
4,58,1000,9,0
7,35,600,4,0
12,33,0.01,4,1
7,49,0.01,4,0
9,65,4490.6,12,0
4,56,2500,5,0
15,72,2200,4,0
16,41,6000,1,1
12,65,6105.32,7,0
9,62,6105.32,11,0
7,52,600,4,0
5,43,0.01,4,0
10,61,3000,8,0
7,37,720,5,0
10,79,3600.01,8,0
8,47,1000,5,1
10,34,0.01,4,1
3,55,6000,2,0
8,78,12107.64,9,0
11,44,600,10,1
6,38,0.01,5,1
7,62,5000,9,0
12,37,0.01,4,1
12,78,8000,31,0
14,48,0.01,5,1
8,59,12106.7,7,0
6,49,6000,3,0
5,48,0.01,8,0
3,52,6000,1,0
10,40,0.01,4,1
6,64,6053.35,5,0
6,50,3000,4,0
9,38,0.01,8,1
7,70,3000,8,0
9,58,20369.93,3,1
11,39,7229.81,1,1
8,45,100,1,0
14,40,0.01,5,1
6,73,15000,2,0
11,47,1250,11,0
6,75,4000,2,0
5,63,0.01,18,0
7,61,9715.77,9,0
7,78,2400,4,0
11,33,0.01,5,1
14,59,120,1,0
11,29,20768.63,3,0
5,70,6105.32,18,0
7,32,0.01,7,0
5,69,6000,5,0
9,54,0.01,4,0
16,52,12000,2,1
8,43,0.01,8,1
8,78,3000,2,1
16,45,9000,2,1
8,26,2500,3,0
12,38,0.01,4,0
7,58,2233.01,5,0
15,49,3000,8,0
5,52,0.01,8,0
7,64,18000,2,0
7,65,3000,2,0
7,38,3000,13,1
9,41,1750,1,0
13,38,1000,5,1
11,58,0.01,5,1
15,46,600.01,11,1
10,32,0.01,5,0
13,50,0.01,4,0
8,41,600,1,0
3,60,6000,1,0
13,59,6000,10,1
6,63,0.01,8,0
8,34,9500,7,0
5,64,26306.7,7,0
22,43,0.01,5,1
14,45,0.01,5,0
9,52,6000,1,0
10,34,0.01,5,1
8,63,0.01,8,0
11,61,1000,7,0
7,37,0.01,4,0
7,40,1100,1,1
9,51,12000,2,0
5,72,9000,8,0
4,28,3000,7,0
9,61,0.01,6,0
8,33,0.01,9,1
6,55,7553.35,7,0
5,52,20000,1,0
12,39,3250,8,0
14,40,0.01,4,1
6,71,0.01,8,0
11,60,600,5,0
25,35,6000,2,1
7,67,0.01,7,0
9,75,37759.36,13,0
9,54,100,1,0
4,63,24199.86,12,0
8,54,3053.82,6,0
9,73,3000,25,0
6,48,5000,4,0
6,57,6000,2,0
9,55,4800,11,0
13,43,12107.64,6,0
10,63,6000,4,1
6,61,1500,5,0
8,59,0.01,9,0
11,54,0.01,7,0
10,76,29847.32,31,1
8,64,3000,9,1
11,52,0.01,5,0
6,64,40000,6,1
4,77,6000,12,0
9,78,0.01,8,0
12,35,0.01,5,1
7,71,0.01,7,0
3,65,5042.59,15,0
8,47,0.01,11,0
9,65,6250,11,0
1,77,2000,12,0
9,39,3500,1,1
14,25,1000,5,1
10,32,3000,1,1
9,61,0.01,8,0
5,45,0.01,8,0
5,52,0.01,8,0
8,47,0.01,5,0
8,46,0.01,8,0
11,64,2500,13,0
6,64,18053.35,6,0
9,30,0.01,5,1
2,35,0.01,5,0
7,52,6053.35,7,0
9,52,0.01,9,0
15,55,0.01,10,0
6,45,0.01,9,0
5,60,18981.77,5,0
7,76,6000,12,0
11,51,300,9,0
8,53,3000,9,0
3,59,1000,5,0
10,38,0.01,5,1
9,50,1690.5,9,0
6,45,1500,2,0
15,73,2664.3,4,1
12,57,6000,2,0
18,43,0.01,5,1
4,46,0.01,7,0
6,69,2000,5,0
11,46,6052.66,10,0
14,35,5400,4,1
6,58,3000,5,0
12,77,0.01,8,1
5,60,35000,5,0
7,50,4000,4,0
15,45,2300,4,0
11,66,28000,8,0
12,42,50.01,8,1
5,67,6000,5,0
9,75,3000,8,1
9,65,17045.24,8,0
5,53,3000,5,0
9,60,3000,1,0
10,72,3026.67,7,1
8,56,600,11,0
5,50,3000,3,1
12,59,3000,3,0
17,37,0.01,8,1
6,20,1900,1,1
12,69,100,9,1
13,59,6000,5,0
10,48,0.01,9,1
8,40,3000,5,1
7,35,1776.32,7,0
16,38,50,9,1
14,65,17000,3,1
10,55,1300.01,5,1
6,77,4000,5,0
7,52,0.01,11,0
6,37,0.01,5,1
2,76,250,11,0
11,61,1000,5,0
8,61,2000,6,0
6,61,5500.01,5,0
8,63,690.01,11,0
10,39,1000,1,0
8,77,1000,5,0
11,73,14105.32,8,0
17,60,3000,2,0
5,50,3000,8,0
8,65,3000,5,0
12,47,0.01,5,0
11,44,5000,2,0
6,54,1008.81,7,0
7,50,3000,6,0
10,66,6053.35,5,0
7,37,6000,2,1
7,69,14000,1,0
10,37,1000,5,1
7,51,0.01,4,0
10,37,1000,7,1
3,47,0.01,5,0
11,57,10500,4,0
7,72,0.01,8,0
9,62,0.01,7,0
11,64,0.01,5,0
6,68,12000,8,0
3,72,0.01,5,0
5,52,5085.33,8,0
12,45,100,10,0
10,50,10000,9,0
6,61,0.01,8,0
12,59,0.01,7,0
6,60,2500,5,0
9,54,12107.64,7,0
10,35,1200,5,0
8,52,0.01,5,0
11,37,9106.7,6,1
6,57,10000,12,0
7,54,0.01,4,0
10,60,6000,5,0
17,54,0.01,8,1
11,42,1100,9,0
5,34,0.01,5,0
9,48,0.01,5,0
25,29,6000,2,1
10,69,3000,19,0
5,44,0.01,5,0
4,63,1528.34,2,0
8,72,3800,10,0
8,36,0.01,8,1
14,56,0.01,4,0
7,49,420,5,0
8,64,6000,2,0
9,66,1000,5,0
8,78,21512.01,27,0
7,65,0.01,9,0
6,61,3000,8,0
7,62,6000,2,0
10,62,11800,4,0
6,63,1000,8,0
12,52,6000,2,0
7,69,5000,31,0
5,39,3000,8,0
13,37,5000,3,1
5,34,5000,5,1
11,38,0.01,4,1
7,37,0.01,5,0
14,48,20721.16,3,1
10,59,12000,2,0
5,45,0.01,4,0
9,32,0.01,8,0
11,50,3000,3,0
11,48,0.01,9,0
11,54,6000,2,0
5,51,0.01,5,0
6,71,14000,26,0
9,51,2500,5,1
10,57,2000,5,0
18,45,12600,8,1
4,52,0.01,8,0
6,27,0.01,6,0
28,33,0.01,8,1
10,53,36100,1,0
6,53,1000,9,0
9,69,6105.32,8,0
8,49,0.01,5,0
6,41,0.02,5,0
5,68,5000,4,0
3,56,0.01,5,0
13,42,1485,7,1
10,36,3000,3,1
4,63,0.01,4,0
5,50,600,7,0
10,46,1000,5,1
7,57,3000,2,1
9,57,0.01,7,0
4,52,0.01,5,0
13,48,3000,3,1
10,65,9000,8,0
4,63,5000,2,0
9,44,3000,3,0
14,51,1200,1,1
13,59,0.01,8,0
11,49,6053.36,8,0
8,46,0.01,8,1
3,71,25553.35,7,0
14,49,3000,10,0
9,76,0.01,4,0
10,33,0.01,5,1
9,60,0.01,20,0
10,58,3000,8,1
5,41,4305.67,10,0
9,73,0.01,18,0
11,78,3000,9,0
3,48,15052.66,7,0
9,47,8200,7,1
12,36,600,8,1
9,61,0.01,7,1
10,64,6053.35,7,0
11,59,77882.54,6,1
12,56,1200,9,1
6,54,0.01,4,0
7,59,6053.35,7,1
10,66,10000,3,0
5,71,12000,2,0
17,35,420.02,8,1
9,61,0.01,35,0
11,44,1680,17,0
10,36,0.01,7,1
4,61,0.01,5,0
5,46,500,8,0
8,37,0.01,7,0
9,63,300,8,0
8,76,0.01,6,0
8,57,12000,5,0
9,41,4000.01,9,0
11,68,3000,14,0
9,76,6000,5,0
7,37,3000,1,1
9,64,7400,5,0
9,50,0.01,5,0
8,55,3000,3,0
8,29,1690.5,4,1
12,41,7200,5,1
13,48,600,8,1
13,48,100,2,1
6,55,0.01,5,0
7,64,0.01,5,0
6,59,0.01,7,0
11,39,0.01,10,0
5,46,3400,11,0
8,54,0.01,7,0
14,38,800,9,1
8,51,1000,9,1
7,59,0.01,5,0
8,56,720,10,0
6,50,1000,5,0
10,75,12158.67,29,0
10,70,1750,7,1
10,61,5920,9,0
26,30,1060,5,1
12,47,50.01,8,0
5,30,0.01,4,0
9,34,0.01,10,1
6,59,0.01,8,0
8,63,0.01,4,1
8,35,0.01,7,1
8,37,0.01,5,0
12,73,22689.68,4,1
10,56,0.01,9,1
7,66,12000,2,0
6,61,1000,17,0
5,77,250,19,0
6,64,455,4,0
8,77,1600,6,0
5,56,0.01,6,1
6,67,6000,2,1
6,31,0.01,7,0
10,53,0.01,5,0
10,46,600,5,0
9,77,6000,27,0
11,62,1200,9,0
13,35,0.01,5,0
7,65,32437.64,3,0
9,77,3000,5,1
7,54,3000,10,1
8,51,3000,5,0
8,47,0.01,5,0
10,42,0.01,7,0
10,43,0.01,8,1
5,32,1200,1,0
12,79,1000,31,1
13,72,10000,4,1
12,58,4000,3,0
6,67,6000,5,0
6,51,6000,6,0
9,48,0.01,9,0
7,41,6053.35,11,0
16,60,3000,10,1
11,59,2000,5,0
8,75,1200,7,0
6,55,6000,2,0
8,76,2811.67,10,0
4,66,3000,21,0
4,57,300,9,0
5,40,0.01,9,1
3,62,10000,8,0
7,68,500,2,0
15,64,0.01,8,1
8,78,30160.98,5,0
6,69,12105.32,7,0
15,33,0.01,5,1
8,32,0.01,8,1
6,42,3000,9,0
13,45,0.01,7,1
29,29,13500,2,1
14,78,6000,12,0
10,73,1000,6,0
9,39,0.01,4,0
12,50,0.01,7,1
4,52,0.01,8,0
8,53,200,1,0
11,37,4000,5,1
11,62,22552.98,3,0
8,41,6000,1,0
21,54,0.01,9,1
5,32,600,9,0
7,51,0.01,8,0
6,47,0.01,5,0
11,49,0.01,5,0
12,71,3000,12,1
8,39,3000,8,0
8,55,3000,2,0
8,67,3150,2,1
11,62,420,6,0
4,71,750,5,0
3,44,0.01,8,1
7,70,0.01,8,0
6,56,3000,3,1
10,36,600,8,1
6,72,12000,8,1
4,48,0.01,5,0
7,60,1000,5,0
5,33,500,11,0
11,45,1000,0,0
13,26,12106.7,6,1
12,60,18189.15,4,1
10,68,15000,6,0
9,36,50.01,8,0
13,56,0.01,5,1
6,50,0.01,4,0
7,61,20701.48,3,1
10,47,0.01,8,0
5,49,0.01,8,0
9,59,0.01,8,1
12,55,1000,5,0
10,43,0.01,5,0
8,51,35100,16,0
7,50,12017.2,8,0
8,56,0.01,8,0
13,59,6000,2,0
6,38,15500,11,0
11,73,6000,1,0
10,53,1200,7,0
24,28,0.01,4,1
6,68,1000,10,0
10,67,0.01,7,0
7,64,4000,2,0
7,51,3000,3,1
11,50,600,9,1
11,72,0.01,6,1
14,74,2000,1,0
2,44,2100,4,0
9,39,0.01,4,0
9,53,14000,1,0
10,68,3000,5,1
13,61,2000,1,0
8,52,0.01,7,0
13,42,0.01,4,0
6,55,260,3,0
5,70,0.01,5,0
6,37,3455,6,1
6,53,0.01,5,0
8,59,100,10,0
12,66,2000,4,1
12,63,0.01,5,0
9,37,600,1,1
14,50,2000,1,1
7,77,23708.1,5,0
3,54,3000,16,0
11,54,1017.55,8,1
15,61,3000,5,1
13,27,500,4,1
6,66,6000,2,1
8,72,0.01,5,0
9,66,6000,2,0
20,26,0.01,6,1
7,69,0.01,5,0
9,37,0.01,5,0
9,57,3000,3,0
4,54,200,2,0
6,47,5000,5,0
13,53,0.01,8,1
8,44,2480,9,0
11,60,420,4,1
11,52,0.01,5,1
11,35,3000,5,1
11,50,0.01,8,1
6,45,6000,2,0
25,38,0.01,5,1
5,64,12000,2,0
12,56,0.01,8,0
15,43,0.01,5,0
7,68,6000,2,0
4,65,12600,8,0
10,47,3000,4,0
5,73,6000,2,0
9,60,6665.94,27,0
6,48,13003.44,3,0
5,55,6053.35,5,0
14,40,6107.64,7,0
13,62,18000,12,0
3,72,3000.01,7,0
18,52,5000,6,1
7,34,420,6,0
7,64,2442.12,8,0
7,43,1200,7,0
7,53,480,12,0
11,37,24078.35,6,0
8,74,50.01,17,1
9,78,18107.29,3,0
6,64,0.01,9,0
8,55,9.71,4,0
7,71,16800,11,0
12,74,6000,0,0
9,42,0.01,8,0
6,72,46000,12,0
8,22,12500,3,0
9,63,6000,1,0
6,68,4000,3,0
14,33,0.01,8,1
14,43,0.01,4,1
9,42,4545.62,12,0
9,60,3000.01,8,0
13,59,3500,9,1
12,33,0.01,5,1
9,71,1050,12,0
6,57,6000,2,0
16,44,500.01,8,1
12,75,6053.35,7,1
6,63,6000,5,0
7,59,10000,5,0
6,43,0.01,5,0
3,55,6000,2,0
2,61,5000,5,0
4,37,600,5,0
4,61,3000,6,0
9,43,500,8,0
10,64,16000,7,0
10,48,304.32,7,0
9,71,602.21,3,0
9,63,22140.78,10,0
4,76,5000,5,0
8,58,18000,9,0
9,34,0.01,5,1
7,57,0.01,10,0
8,46,2420,6,0
5,57,5000,21,0
8,51,500.01,10,0
12,48,0.01,10,0
10,40,14185.01,9,1
9,56,0.01,11,0
2,43,0.01,4,0
9,59,20290.76,9,0
5,51,30000,4,0
15,30,0.01,8,1
9,67,3000,8,1
9,65,0.01,8,0
10,46,0.01,5,0
14,35,900,11,1
6,39,0.01,9,1
10,69,20760.18,3,0
8,57,3000,1,0
8,66,16000,5,0
8,58,6000,11,1
7,50,0.01,7,0
15,29,0.01,4,1
5,63,5000.01,9,0
7,75,6000,15,0
12,42,0.01,5,0
16,39,12105.32,7,1
8,58,600,4,0
9,38,10000,3,0
8,41,0.01,8,0
5,67,15000,4,0
5,22,131.7,4,1
8,56,13000,5,0
14,32,1200,1,1
7,68,21105.73,8,0
8,49,500,0,0
9,51,0.01,7,0
8,70,9105.32,9,0
8,72,17598.89,9,0
11,60,1500,10,0
17,51,0.01,11,1
17,22,2000,1,0
16,54,3000,1,1
10,43,0.01,8,0
10,68,600,8,1
11,73,5000,9,0
12,60,11000,11,0
19,33,420,1,1
3,54,6000,1,0
5,65,1000,4,0
10,32,0.01,8,1
12,40,500,11,0
11,61,3000,4,0
5,36,0.01,4,1
7,59,20113.23,3,0
7,58,0.01,4,0
6,71,720,9,0
10,34,0.01,5,1
7,51,0.01,4,0
6,42,0.01,6,0
9,71,0.01,8,0
13,51,0.01,9,0
10,63,3500.01,8,0
3,55,10000,4,0
7,52,2000,5,1
9,26,0.01,5,0
9,47,2500,9,0
8,53,4000,6,0
1,67,0.01,10,0
5,60,12000,3,1
7,63,0.01,8,1
8,38,6053.34,4,1
8,67,4884.25,8,0
4,64,6000,5,0
2,32,0.01,4,0
10,36,1800,4,1
7,60,10179.38,4,0
9,39,3000,3,0
16,40,0.01,7,1
12,40,0.01,5,0
8,65,0.01,9,1
4,60,8000,7,0
20,38,0.01,4,1
6,64,1500,10,0
9,42,0.01,5,0
8,40,0.01,11,0
6,73,6105.32,29,0
10,44,0.01,1,1
13,33,3150.01,5,0
14,50,1000,12,0
8,45,0.01,10,0
11,72,6053.35,7,0
7,30,1200,1,1
8,66,6000,2,0
8,45,0.01,6,0
7,42,2500,2,0
9,50,13500,1,0
14,42,4400,1,1
13,33,0.01,6,1
4,38,3000,1,0
4,62,14000,11,0
6,74,4000,5,0
4,68,0.01,9,1
8,65,9000,8,1
14,57,16000,4,1
14,35,0.01,4,1
8,49,0.01,5,0
14,30,0.01,5,1
10,68,0.01,9,0
6,42,600,5,0
5,61,6840.76,9,0
7,54,11731.11,5,1
13,63,320,1,1
12,41,0.02,5,0
7,66,20000,2,0
14,65,0.01,9,0
5,51,0.01,4,0
11,70,10000,1,0
4,66,6000,1,0
9,57,3000,3,0
6,66,1000,2,0
9,58,1000,2,0
10,38,0.01,4,1
10,33,0.01,5,1
5,58,2550.01,10,0
11,77,2000,5,1
6,51,4000,3,0
10,64,500,15,0
11,74,0.01,8,0
6,57,420.01,8,0
14,47,6000,2,0
7,37,0.01,9,1
3,43,100.01,8,1
9,59,0.01,5,1
7,64,6107.64,5,0
10,59,0.01,7,0
20,41,0.01,8,1
8,42,0.01,8,1
8,53,0.01,8,0
16,31,3000,1,1
15,41,1000,10,1
9,70,500,9,0
10,37,100,2,1
10,48,600,8,0
15,75,6000,5,0
12,55,6000.01,9,0
14,72,12000,2,1
12,57,50,6,1
9,59,6000,4,0
8,39,3000,3,0
7,48,2000,4,0
9,64,1120,4,0
13,68,25503.35,7,0
11,55,10000,17,0
5,64,1000,6,0
6,47,3000,16,0
8,74,1000,5,1
